"archivo_original","linea","funcion","responsabilidad_legacy","modulo_destino","tipo_migracion","nueva_ubicacion","dependencias","eventos_dom","eventos_custom","supabase_objetivos","supabase_operaciones","relacion_modulos"
"js\registro-custodia.js","269","bindFormSubmit","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","Supabase Client","submit","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","309","bindSuccessButton","Autenticacion y sesion","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-bind-success-button.ts","","click","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","317","collectFormData","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/collect-form-data.tsx","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","349","insertCustodia","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/insert-custodia.service.ts","Supabase Client; Supabase Query Builder","","","from:custodia","insert; select; single","CUSTODIA MOBILE"
"js\registro-custodia.js","375","insertCustodiaLogin","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/insert-custodia-login.service.ts","Supabase Client; Supabase Query Builder","","","from:custodia_login","insert","CUSTODIA MOBILE"
"js\registro-custodia.js","400","blobToHex","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/blob-to-hex.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","410","markInvalid","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/mark-invalid.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","417","clearInvalid","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/clear-invalid.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","424","markValid","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/mark-valid.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","431","setSelfieState","Utilidad y control de flujo","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","454","setButtonLoading","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/set-button-loading.tsx","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","460","showMsg","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/show-msg.tsx","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","472","showSuccess","Autenticacion y sesion","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/show-success.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\admin-clientes-rutas.js","22","init","UI y experiencia de usuario","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-init.ts","Supabase Client","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","76","bindEvents","UI y experiencia de usuario","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-bind-events.ts","","click; close; input; submit","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","162","openMapModal","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/open-map-modal.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","175","closeMapModal","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/close-map-modal.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","181","handleMapModalClose","UI y experiencia de usuario","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-map-modal-close.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","186","loadClientes","Persistencia y consultas de datos","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/load-clientes.service.ts","Supabase Client; Supabase Query Builder","","","from:cliente","order; select","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","211","renderClientes","UI y experiencia de usuario","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-render-clientes.ts","","click","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","237","selectCliente","UI y experiencia de usuario","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/select-cliente.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","246","loadRutasCliente","Persistencia y consultas de datos","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/load-rutas-cliente.service.ts","Supabase Client; Supabase Query Builder","","","from:ruta_cliente","eq; order; select","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","329","clearRuta","UI y experiencia de usuario","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/clear-ruta.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","350","updateRouteActions","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/update-route-actions.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","360","setGuardarButtonsDisabled","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/set-guardar-buttons-disabled.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","366","setLimpiarButtonsDisabled","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/set-limpiar-buttons-disabled.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","372","toggleRouteActionBlocks","UI y experiencia de usuario","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/toggle-route-action-blocks.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","380","handleNuevoCliente","UI y experiencia de usuario","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/handle-nuevo-cliente.service.ts","Supabase Client; Supabase Query Builder","","","from:cliente","insert; select; single","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","506","openIaModal","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/open-ia-modal.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","576","appendIaMessage","Autenticacion y sesion","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/append-ia-message.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","583","renderIaHistory","Autenticacion y sesion","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/render-ia-history.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","600","setIaLoading","UI y experiencia de usuario","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/set-ia-loading.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","605","buildIaContext","UI y experiencia de usuario","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/build-ia-context.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","663","formatCoord","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/format-coord.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","670","formatDate","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/format-date.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","682","debounce","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/debounce.ts","Timers","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\dashboard\admin-clientes-rutas.js","690","showMsg","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/show-msg.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\lib\router-local.js","27","resolveInitialBase","Utilidad y control de flujo","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-resolve-initial-base.ts","localStorage; routerLocal OSRM","","","","","MAP SYSTEM"
"js\lib\router-local.js","48","rememberOSRMBase","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/remember-osrmbase.ts","localStorage; routerLocal OSRM","","","","","MAP SYSTEM"
"js\lib\router-local.js","55","shouldSkipLocal","Utilidad y control de flujo","MAP SYSTEM","Zustand Store","operations-platform/packages/maps/src/stores/use-map-store.ts","routerLocal OSRM; sessionStorage","","","","","MAP SYSTEM"
"js\lib\router-local.js","63","markLocalDown","Utilidad y control de flujo","MAP SYSTEM","Zustand Store","operations-platform/packages/maps/src/stores/use-map-store.ts","routerLocal OSRM; sessionStorage","","","","","MAP SYSTEM"
"js\lib\router-local.js","73","markLocalHealthy","Utilidad y control de flujo","MAP SYSTEM","Zustand Store","operations-platform/packages/maps/src/stores/use-map-store.ts","routerLocal OSRM; sessionStorage","","","","","MAP SYSTEM"
"js\lib\router-local.js","80","buildNoRoute","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/build-no-route.ts","","","","","","MAP SYSTEM"
"js\lib\router-local.js","114","fetchWithTimeout","Persistencia y consultas de datos","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/fetch-with-timeout.service.ts","Fetch API; Timers","","","","","MAP SYSTEM"
"js\lib\router-local.js","193","setOSRMBase","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/set-osrmbase.ts","routerLocal OSRM","","","","","MAP SYSTEM"
"js\lib\tracking-common.js","19","buildIcons","Autenticacion y sesion","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/build-icons.ts","Leaflet","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\tracking-common.js","84","beep","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/beep.ts","Leaflet; Timers; Web Audio/Speech","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","331","distanciaM","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/distancia-m.ts","","","","","","MAP SYSTEM"
"js\mapa.js","345","verifyMapOwner","Persistencia y consultas de datos","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/verify-map-owner.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio_custodio","eq; maybeSingle; select","ADMIN DASHBOARD; MAP SYSTEM"
"js\mapa.js","373","refreshCustodiosList","Persistencia y consultas de datos","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/refresh-custodios-list.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio_custodio","eq; order; select","ADMIN DASHBOARD; MAP SYSTEM"
"js\mapa.js","405","renderCustodiosList","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/render-custodios-list.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","452","openCustodiosSidebar","UI y experiencia de usuario","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/open-custodios-sidebar.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","463","closeCustodiosSidebar","UI y experiencia de usuario","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-close-custodios-sidebar.ts","","click","","","","MAP SYSTEM"
"js\mapa.js","480","formatRelativeTime","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/format-relative-time.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","492","cargarServicio","Persistencia y consultas de datos","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/cargar-servicio.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio","eq; select; single","ADMIN DASHBOARD; MAP SYSTEM"
"js\mapa.js","584","setupPanicButton","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-setup-panic-button.ts","window.Alarma","click","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","719","subscribeServicio","Persistencia y consultas de datos","MAP SYSTEM","Zustand Store","operations-platform/packages/maps/src/stores/use-map-store.ts","Supabase Client; Supabase Query Builder","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\mapa.js","741","cleanupServicioChannel","Utilidad y control de flujo","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-cleanup-servicio-channel.ts","Supabase Client","","","","","ADMIN DASHBOARD; MAP SYSTEM"
"js\mapa.js","785","buildRouteHash","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/build-route-hash.ts","","","","","","MAP SYSTEM"
"js\mapa.js","858","applyRouteGeometry","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/apply-route-geometry.ts","Leaflet","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","886","whenCheckinApiReady","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/when-checkin-api-ready.ts","Timers; window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","898","initCheckinMonitoring","Autenticacion y sesion","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-init-checkin-monitoring.ts","window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","912","handleCheckinEvent","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-checkin-event.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","961","matchesTargetCustodia","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/matches-target-custodia.ts","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\mapa.js","986","handleAdminPanic","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-admin-panic.ts","window.Alarma","","","","","ADMIN DASHBOARD; ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","994","startAlarmFallback","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/start-alarm-fallback.ts","Supabase Client; Timers","","","","","MAP SYSTEM"
"js\mapa.js","1008","stopAlarmFallback","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/stop-alarm-fallback.ts","","","","","","MAP SYSTEM"
"js\mapa.js","1016","pollAlarmEvents","Alarmas y check-in","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/poll-alarm-events.service.ts","Supabase Client; Supabase Query Builder","","","rpc:get_panic_alarm_events_from_jwt","delete","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1059","scheduleLocalCheckin","Autenticacion y sesion","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/schedule-local-checkin.ts","Timers; window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1080","computeCheckinDelay","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/compute-checkin-delay.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1087","triggerLocalCheckin","Autenticacion y sesion","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/trigger-local-checkin.ts","window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1111","buildLocalCheckinPayload","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/build-local-checkin-payload.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1129","clearLocalCheckinTimer","Autenticacion y sesion","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/clear-local-checkin-timer.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1138","cleanupCheckinMonitoring","Autenticacion y sesion","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-cleanup-checkin-monitoring.ts","window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1160","setupExtremeReportModal","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-setup-extreme-report-modal.ts","Notification API","click; input; visibilitychange","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1184","handleExtremeReportRecord","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-extreme-report-record.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1207","openExtremeTextArea","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/open-extreme-text-area.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","1217","closeExtremeTextArea","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/close-extreme-text-area.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","1228","handleExtremeRemoteAck","UI y experiencia de usuario","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-extreme-remote-ack.ts","","","","","","MAP SYSTEM"
"js\mapa.js","1234","showExtremeReport","Alarmas y check-in","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/show-extreme-report.tsx","Notification API; window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1273","hideExtremeReportUI","UI y experiencia de usuario","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/hide-extreme-report-ui.ts","","","","","","MAP SYSTEM"
"js\mapa.js","1283","resumeExtremeReport","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/resume-extreme-report.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1296","resetExtremeReportFlow","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/reset-extreme-report-flow.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1317","toggleExtremeButtons","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/toggle-extreme-buttons.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","1324","applyExtremeCopy","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/apply-extreme-copy.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1353","startExtremeOutputs","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/start-extreme-outputs.ts","window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1369","stopExtremeOutputs","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/stop-extreme-outputs.ts","Notification API; window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1381","startExtremeVibration","Utilidad y control de flujo","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/start-extreme-vibration.ts","Timers","","","","","MAP SYSTEM"
"js\mapa.js","1396","stopExtremeVibration","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/stop-extreme-vibration.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1407","requestExtremeWakeLock","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-request-extreme-wake-lock.ts","","release","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1425","releaseExtremeWakeLock","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/release-extreme-wake-lock.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1438","triggerExtremeNotification","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/trigger-extreme-notification.ts","Notification API; window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1488","closeExtremeNotification","Autenticacion y sesion","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/close-extreme-notification.tsx","Notification API","","","","","MAP SYSTEM"
"js\mapa.js","1498","handleExtremeAudioAction","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-extreme-audio-action.ts","window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1522","handleExtremeSafeAction","Utilidad y control de flujo","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-extreme-safe-action.ts","","","","","","MAP SYSTEM"
"js\mapa.js","1531","handleExtremeTextSubmit","Alarmas y check-in","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-extreme-text-submit.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1558","sendExtremeAck","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/send-extreme-ack.ts","window.Alarma","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1581","buildExtremeRecordSource","Alarmas y check-in","MAP SYSTEM","Utility Function","operations-platform/packages/maps/src/utils/build-extreme-record-source.ts","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1611","handleRutaDesvioRecord","Utilidad y control de flujo","MAP SYSTEM","React Hook","operations-platform/packages/maps/src/hooks/use-handle-ruta-desvio-record.ts","","","","","","MAP SYSTEM"
"js\mapa.js","1638","openRutaAlert","Alarmas y check-in","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/open-ruta-alert.tsx","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1645","closeRutaAlert","Alarmas y check-in","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/close-ruta-alert.tsx","","","","","","ALARM SYSTEM; MAP SYSTEM"
"js\mapa.js","1656","isRutaAlertOpen","Utilidad y control de flujo","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/is-ruta-alert-open.tsx","","","","","","MAP SYSTEM"
"js\mapa.js","1830","showFinishModal","Persistencia y consultas de datos","MAP SYSTEM","React Component","operations-platform/packages/maps/src/components/show-finish-modal.tsx","Supabase Client; Supabase Query Builder","click","","from:servicio_custodio","eq; maybeSingle; select","ADMIN DASHBOARD; MAP SYSTEM"
"js\mapa.js","1881","onPos","Alarmas y check-in","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/on-pos.service.ts","Leaflet; Supabase Client; Supabase Query Builder; Timers; window.Alarma","beforeunload; click","","from:servicio","eq; update","ADMIN DASHBOARD; ALARM SYSTEM; MAP SYSTEM"
"netlify\functions\ruta-ai-helper.js","32","handler","Mapa, ruta y tracking","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/handler.service.ts","Fetch API","","","","","MAP SYSTEM; TRACKING SYSTEM"
"netlify\functions\ruta-ai-helper.js","104","buildPrompt","Autenticacion y sesion","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/build-prompt.service.ts","","","","","","MAP SYSTEM"
"netlify\functions\ruta-ai-helper.js","147","extractText","Mapa, ruta y tracking","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/extract-text.service.ts","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"netlify\functions\ruta-ai-helper.js","159","parseRouteJSON","Mapa, ruta y tracking","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/parse-route-json.service.ts","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"netlify\functions\ruta-ai-helper.js","175","normalizePair","Utilidad y control de flujo","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/normalize-pair.service.ts","","","","","","MAP SYSTEM"
"netlify\functions\ruta-ai-helper.js","183","ensureModel","Mapa, ruta y tracking","MAP SYSTEM","Service Layer","operations-platform/services/supabase/src/maps/ensure-model.service.ts","Fetch API","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","38","mapUI","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/map-ui.tsx","Supabase Query Builder","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","124","setupMap","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-setup-map.ts","Leaflet","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","148","moveMapToHost","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/move-map-to-host.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","264","renderTablaRutas","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-render-tabla-rutas.ts","","click","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","304","mostrarRutaEnMapa","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/mostrar-ruta-en-mapa.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","320","cargarRutaEnFormulario","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/cargar-ruta-en-formulario.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","341","refreshPolyline","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/refresh-polyline.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","405","handleGuardarRuta","Mapa, ruta y tracking","TRACKING SYSTEM","Service Layer","operations-platform/services/supabase/src/tracking/handle-guardar-ruta.service.ts","Supabase Client; Supabase Query Builder","","","from:ruta_cliente","eq; insert; select; single; update","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","455","buildRutaPayload","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/build-ruta-payload.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","475","confirmarEliminarRuta","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/confirmar-eliminar-ruta.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","482","handleConfirmAction","Mapa, ruta y tracking","TRACKING SYSTEM","Service Layer","operations-platform/services/supabase/src/tracking/handle-confirm-action.service.ts","Supabase Client; Supabase Query Builder","","","from:ruta_cliente","delete; eq","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
